cast,crew,id
"[{'cast_id': 2, 'character': 'Eyüp', 'credit_id': '52fe44c6c3a36847f80a9613', 'gender': 2, 'id': 87221, 'name': 'Yavuz Bingöl', 'order': 0, 'profile_path': '/czTk1gsbT2Y6JyD1LLIzzkk9zHt.jpg'}, {'cast_id': 3, 'character': 'Hacer', 'credit_id': '52fe44c6c3a36847f80a9617', 'gender': 1, 'id': 87222, 'name': 'Hatice Aslan', 'order': 1, 'profile_path': None}, {'cast_id': 4, 'character': 'Ismail', 'credit_id': '52fe44c6c3a36847f80a961b', 'gender': 2, 'id': 87223, 'name': 'Rifat Sungar', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe44c6c3a36847f80a960f', 'department': 'Directing', 'gender': 2, 'id': 56214, 'job': 'Director', 'name': 'Nuri Bilge Ceylan', 'profile_path': '/dtr4lXRqSet3hJ1iafzIPgsiTXy.jpg'}]",8905
"[{'cast_id': 7, 'character': 'Major Andrea Rossi-Colombotti', 'credit_id': '52fe4398c3a36847f8060571', 'gender': 2, 'id': 5676, 'name': 'Marcello Mastroianni', 'order': 0, 'profile_path': '/mZCdZhu5UfS8As8gSoyxYAsXVNl.jpg'}, {'cast_id': 8, 'character': 'Gigliola', 'credit_id': '52fe4398c3a36847f8060575', 'gender': 1, 'id': 31895, 'name': 'Virna Lisi', 'order': 1, 'profile_path': '/pQChU2eXwZ63rLuWF6cadyPlsJC.jpg'}, {'cast_id': 9, 'character': 'Thelma', 'credit_id': '52fe4398c3a36847f8060579', 'gender': 1, 'id': 29395, 'name': 'Marisa Mell', 'order': 2, 'profile_path': '/3BAh0XDyeny6R2P7dFPrAd695uM.jpg'}]","[{'credit_id': '52fe4398c3a36847f806054f', 'department': 'Directing', 'gender': 0, 'id': 32375, 'job': 'Director', 'name': 'Mario Monicelli', 'profile_path': '/3AWi7C76eGO3WxZgvRavzxq2x5q.jpg'}]",3520
"[{'cast_id': 2, 'character': 'François Marin', 'credit_id': '52fe44bfc3a36847f80a7abf', 'gender': 0, 'id': 64155, 'name': 'François Bégaudeau', 'order': 0, 'profile_path': None}, {'cast_id': 5, 'character': 'Souleyman', 'credit_id': '52fe44bfc3a36847f80a7ac9', 'gender': 0, 'id': 69188, 'name': 'Franck Keïta', 'order': 1, 'profile_path': None}, {'cast_id': 6, 'character': 'Esmeralda', 'credit_id': '52fe44bfc3a36847f80a7acd', 'gender': 0, 'id': 69189, 'name': 'Esmeralda Ouertani', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe44bfc3a36847f80a7abb', 'department': 'Directing', 'gender': 2, 'id': 17386, 'job': 'Director', 'name': 'Laurent Cantet', 'profile_path': '/onJlJsEQHDK7j8F59eoUtEy3njL.jpg'}]",8841
"[{'cast_id': 3, 'character': 'Lady Sarah Ashley', 'credit_id': '52fe446cc3a36847f809544b', 'gender': 1, 'id': 2227, 'name': 'Nicole Kidman', 'order': 0, 'profile_path': '/1ammEgq5D6qw5mM4WkgUmnxQ7Uy.jpg'}, {'cast_id': 4, 'character': 'The Drover', 'credit_id': '52fe446cc3a36847f809544f', 'gender': 2, 'id': 6968, 'name': 'Hugh Jackman', 'order': 1, 'profile_path': '/oOqun0BhA1rLXOi7Q1WdvXAkmW.jpg'}, {'cast_id': 5, 'character': 'Katherine', 'credit_id': '52fe446cc3a36847f8095453', 'gender': 1, 'id': 33449, 'name': 'Essie Davis', 'order': 2, 'profile_path': '/4fRr8V4harQBxJCvR8dhPP40tYA.jpg'}]","[{'credit_id': '52fe446cc3a36847f8095441', 'department': 'Directing', 'gender': 2, 'id': 6201, 'job': 'Director', 'name': 'Baz Luhrmann', 'profile_path': '/nVDXwNxDpvqJ9R2Nfy6BAc2YQEA.jpg'}]",6972
"[{'cast_id': 1, 'character': 'Dr. Max Heinrich von Altermann', 'credit_id': '52fe44ed9251416c910218f1', 'gender': 2, 'id': 8516, 'name': 'John Carradine', 'order': 0, 'profile_path': '/iv9pZ2JRddIUNe2RgYAKmUR55WO.jpg'}, {'cast_id': 2, 'character': 'Jennifer Rand', 'credit_id': '52fe44ed9251416c910218f5', 'gender': 1, 'id': 109721, 'name': 'Gale Storm', 'order': 1, 'profile_path': '/jVqvp3IczumIwD9qLdul13axkq5.jpg'}, {'cast_id': 3, 'character': 'Larry Adams', 'credit_id': '52fe44ed9251416c910218f9', 'gender': 2, 'id': 34117, 'name': 'Robert Lowery', 'order': 2, 'profile_path': '/r65u9YC65MWPw0Ni5nYf651iyOU.jpg'}]","[{'credit_id': '52fe44ed9251416c91021903', 'department': 'Directing', 'gender': 2, 'id': 94069, 'job': 'Director', 'name': 'Steve Sekely', 'profile_path': None}]",32862
"[{'cast_id': 4, 'character': ""Isabella 'Bella' Swan"", 'credit_id': '52fe44ccc3a36847f80aa8f3', 'gender': 1, 'id': 37917, 'name': 'Kristen Stewart', 'order': 0, 'profile_path': '/e3PsBYlpDSp1CaLNDWh42GIpDGF.jpg'}, {'cast_id': 5, 'character': 'Edward Cullen', 'credit_id': '52fe44ccc3a36847f80aa8f7', 'gender': 2, 'id': 11288, 'name': 'Robert Pattinson', 'order': 1, 'profile_path': '/wNcm8RiMYlWvneAkqQepkqI6r7L.jpg'}, {'cast_id': 7, 'character': 'Charlie Swan', 'credit_id': '52fe44ccc3a36847f80aa8ff', 'gender': 2, 'id': 21029, 'name': 'Billy Burke', 'order': 2, 'profile_path': '/yA94PNmskOX0toimPss6aTHPgKO.jpg'}]","[{'credit_id': '52fe44ccc3a36847f80aa8e3', 'department': 'Directing', 'gender': 1, 'id': 19850, 'job': 'Director', 'name': 'Catherine Hardwicke', 'profile_path': '/x8qMlCXpXlM66hOZ7dSMMWnojNo.jpg'}]",8966
"[{'cast_id': 4, 'character': 'Jeanne Tournier', 'credit_id': '52fe435dc3a36847f804ee13', 'gender': 1, 'id': 14812, 'name': 'Jeanne Moreau', 'order': 0, 'profile_path': '/uHJnVwCzehEoz0mIlwN7xkymql8.jpg'}, {'cast_id': 5, 'character': 'Henri Tournier', 'credit_id': '52fe435dc3a36847f804ee17', 'gender': 2, 'id': 5964, 'name': 'Alain Cuny', 'order': 1, 'profile_path': '/p7fQXfufcazjnA8jVqwWBYal8dO.jpg'}, {'cast_id': 6, 'character': 'Raoul Flores', 'credit_id': '52fe435dc3a36847f804ee1b', 'gender': 2, 'id': 1942, 'name': 'José Luis de Villalonga', 'order': 2, 'profile_path': '/t839BL2ATwMtud1aZynu6v7W4J3.jpg'}]","[{'credit_id': '52fe435dc3a36847f804ee03', 'department': 'Directing', 'gender': 2, 'id': 15389, 'job': 'Director', 'name': 'Louis Malle', 'profile_path': '/58db1ci6IPJ60hO6Cbbhfsc54H1.jpg'}]",2574
"[{'cast_id': 3, 'character': 'Hans', 'credit_id': '52fe4326c3a36847f803e2f3', 'gender': 0, 'id': 17373, 'name': 'Jürgen Vogel', 'order': 0, 'profile_path': '/6YSNLd5gKHqDua5Qm2kCNOoU6GL.jpg'}, {'cast_id': 4, 'character': 'Karl', 'credit_id': '52fe4326c3a36847f803e2f7', 'gender': 2, 'id': 3872, 'name': 'Daniel Brühl', 'order': 1, 'profile_path': '/yaSULfePwytkw845KKiz4bbLK48.jpg'}, {'cast_id': 5, 'character': 'Stelle', 'credit_id': '52fe4326c3a36847f803e2fb', 'gender': 1, 'id': 15480, 'name': 'Sabine Timoteo', 'order': 2, 'profile_path': '/76gPsuOxTxkKh5iif9N5dhby1wn.jpg'}]","[{'credit_id': '52fe4326c3a36847f803e2e9', 'department': 'Directing', 'gender': 0, 'id': 3702, 'job': 'Director', 'name': 'Sebastian Schipper', 'profile_path': '/fzRs9csoyl9uE5aybQ9bqe1SGuc.jpg'}]",1964
"[{'cast_id': 4, 'character': 'Ernesto Che Guevara', 'credit_id': '52fe44c3c3a36847f80a8c5d', 'gender': 2, 'id': 1121, 'name': 'Benicio del Toro', 'order': 0, 'profile_path': '/8am369y5SGiZv4l0gY9O5ENzgvE.jpg'}, {'cast_id': 6, 'character': 'Fidel Castro', 'credit_id': '52fe44c3c3a36847f80a8c65', 'gender': 2, 'id': 76961, 'name': 'Demián Bichir', 'order': 1, 'profile_path': '/hIldnp3pj3LeDq1rVfGgVy4a7cT.jpg'}, {'cast_id': 5, 'character': 'Raúl Castro', 'credit_id': '52fe44c3c3a36847f80a8c61', 'gender': 2, 'id': 17289, 'name': 'Rodrigo Santoro', 'order': 2, 'profile_path': '/4zDWaK5TVJS4xZMBbgiz5Apayaa.jpg'}]","[{'credit_id': '52fe44c3c3a36847f80a8c4f', 'department': 'Directing', 'gender': 2, 'id': 1884, 'job': 'Director', 'name': 'Steven Soderbergh', 'profile_path': '/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg'}]",8881
"[{'cast_id': 2, 'character': 'Ernesto Che Guevara', 'credit_id': '52fe44c3c3a36847f80a8b03', 'gender': 2, 'id': 1121, 'name': 'Benicio del Toro', 'order': 0, 'profile_path': '/8am369y5SGiZv4l0gY9O5ENzgvE.jpg'}, {'cast_id': 3, 'character': 'Aleida March', 'credit_id': '52fe44c3c3a36847f80a8b07', 'gender': 1, 'id': 5887, 'name': 'Catalina Sandino Moreno', 'order': 1, 'profile_path': '/6TsJDZOmhBxfTKFp6ldC68OW65n.jpg'}, {'cast_id': 4, 'character': 'Tania (Haydee Tamara Bunke Bider)', 'credit_id': '52fe44c3c3a36847f80a8b0b', 'gender': 1, 'id': 679, 'name': 'Franka Potente', 'order': 2, 'profile_path': '/9ES9W38WA8vIz6zMhlfpeJ29hrW.jpg'}]","[{'credit_id': '52fe44c3c3a36847f80a8aff', 'department': 'Directing', 'gender': 2, 'id': 1884, 'job': 'Director', 'name': 'Steven Soderbergh', 'profile_path': '/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg'}]",8880
"[{'cast_id': 1, 'character': 'Anna Rodriguez', 'credit_id': '52fe44e0c3a368484e03bebd', 'gender': 1, 'id': 7430, 'name': 'Elizabeth Peña', 'order': 0, 'profile_path': '/ePeN3h3UDH9S4THwxwWjQQyK3cH.jpg'}, {'cast_id': 2, 'character': 'Jesse Rodriguez', 'credit_id': '52fe44e0c3a368484e03bec1', 'gender': 2, 'id': 6862, 'name': 'Freddy Rodríguez', 'order': 1, 'profile_path': '/mlWlBZHsncujfC0Jt6H982TNDVl.jpg'}, {'cast_id': 3, 'character': 'Johnny', 'credit_id': '52fe44e0c3a368484e03bec5', 'gender': 2, 'id': 40481, 'name': 'Luis Guzmán', 'order': 2, 'profile_path': '/e6mIeGBDkNFZwFDoskcetgkU5oH.jpg'}]","[{'credit_id': '52fe44e0c3a368484e03bedb', 'department': 'Directing', 'gender': 2, 'id': 86378, 'job': 'Director', 'name': 'Alfredo De Villa', 'profile_path': '/nj7W6mlZM6rb27evec6cyOPbGiE.jpg'}]",25852
"[{'cast_id': 2, 'character': 'Hanna Schmitz', 'credit_id': '52fe448ec3a36847f809cda7', 'gender': 1, 'id': 204, 'name': 'Kate Winslet', 'order': 0, 'profile_path': '/w8wjPbS24vPErNeYhAvtbyAUBMd.jpg'}, {'cast_id': 15, 'character': 'Michael Berg', 'credit_id': '52fe448fc3a36847f809cde3', 'gender': 2, 'id': 5469, 'name': 'Ralph Fiennes', 'order': 1, 'profile_path': '/nt6wcXariJ2kQiMFocMUjvVP92A.jpg'}, {'cast_id': 7, 'character': 'Young Michael Berg', 'credit_id': '52fe448fc3a36847f809cdbb', 'gender': 0, 'id': 5847, 'name': 'David Kross', 'order': 2, 'profile_path': '/50BcSbOZtfCktGMEepExob45O2h.jpg'}]","[{'credit_id': '52fe448ec3a36847f809cda3', 'department': 'Directing', 'gender': 2, 'id': 468, 'job': 'Director', 'name': 'Stephen Daldry', 'profile_path': '/1MdxJ4q6Iw1BITZ4mlhDbAtFzMO.jpg'}]",8055
"[{'cast_id': 2, 'character': 'Matt Helm', 'credit_id': '52fe4380c3a36847f8058ef9', 'gender': 2, 'id': 4299, 'name': 'Dean Martin', 'order': 0, 'profile_path': '/jSKT0dtqCaCFccga7bweuwYXQI8.jpg'}, {'cast_id': 3, 'character': 'Linka Karensky', 'credit_id': '52fe4380c3a36847f8058efd', 'gender': 1, 'id': 17844, 'name': 'Elke Sommer', 'order': 1, 'profile_path': '/eVx7RyK6FCBb1HZEdyx5UacL0Df.jpg'}, {'cast_id': 4, 'character': 'Freya Carlson', 'credit_id': '52fe4380c3a36847f8058f01', 'gender': 0, 'id': 29490, 'name': 'Sharon Tate', 'order': 2, 'profile_path': '/xGIAu5lExCOEaIIqanjjVATxNn1.jpg'}]","[{'credit_id': '52fe4380c3a36847f8058ef5', 'department': 'Directing', 'gender': 2, 'id': 29907, 'job': 'Director', 'name': 'Phil Karlson', 'profile_path': '/cmop2mLrWcDkCe2slKcjeKDIUSa.jpg'}]",3054
"[{'cast_id': 3, 'character': 'Edgar', 'credit_id': '52fe4423c3a36847f8084805', 'gender': 2, 'id': 27875, 'name': 'Alex van Warmerdam', 'order': 0, 'profile_path': '/2Rk6Rz8MNOY0BVbRUoIy9JP4e4B.jpg'}, {'cast_id': 4, 'character': 'Victoria', 'credit_id': '52fe4423c3a36847f8084809', 'gender': 1, 'id': 45746, 'name': 'Ariane Schluter', 'order': 1, 'profile_path': '/hRoNRFW1fTKLatWr507tR5peWZD.jpg'}, {'cast_id': 5, 'character': 'Walter', 'credit_id': '52fe4423c3a36847f808480d', 'gender': 0, 'id': 45747, 'name': 'Jaap Spijkers', 'order': 2, 'profile_path': '/ibnrbtbK70Ij6GOtplvEaxFXqAC.jpg'}]","[{'credit_id': '52fe4423c3a36847f80847fb', 'department': 'Directing', 'gender': 2, 'id': 27875, 'job': 'Director', 'name': 'Alex van Warmerdam', 'profile_path': '/2Rk6Rz8MNOY0BVbRUoIy9JP4e4B.jpg'}]",5816
"[{'cast_id': 11, 'character': 'Tuya', 'credit_id': '52fe4365c3a36847f8051313', 'gender': 0, 'id': 27084, 'name': 'Nan Yu', 'order': 0, 'profile_path': '/cgLqY3SygIL6bKiRTPzZmsTWsHl.jpg'}, {'cast_id': 12, 'character': 'Bater', 'credit_id': '52fe4365c3a36847f8051317', 'gender': 0, 'id': 27085, 'name': 'Bater', 'order': 1, 'profile_path': None}, {'cast_id': 13, 'character': 'Sen Ge', 'credit_id': '52fe4365c3a36847f805131b', 'gender': 0, 'id': 27087, 'name': ""Sen'ge"", 'order': 2, 'profile_path': None}]","[{'credit_id': '53011cc4c3a3680a090a11a8', 'department': 'Directing', 'gender': 0, 'id': 27073, 'job': 'Director', 'name': ""Wang Quan'an"", 'profile_path': '/rSEyTWe08cmBsc7ygytUz9rBwm1.jpg'}]",2694
"[{'cast_id': 4, 'character': 'Daisy', 'credit_id': '52fe43e2c3a36847f807632b', 'gender': 1, 'id': 112, 'name': 'Cate Blanchett', 'order': 0, 'profile_path': '/33vvSBq51vpXwfkhQzQTwgRAUeI.jpg'}, {'cast_id': 5, 'character': 'Benjamin Button', 'credit_id': '52fe43e2c3a36847f807632f', 'gender': 2, 'id': 287, 'name': 'Brad Pitt', 'order': 1, 'profile_path': '/ejYIW1enUcGJ9GS3Bs34mtONwWS.jpg'}, {'cast_id': 6, 'character': 'Elizabeth Abbott', 'credit_id': '52fe43e2c3a36847f8076333', 'gender': 1, 'id': 3063, 'name': 'Tilda Swinton', 'order': 2, 'profile_path': '/eGNo9qwlunvAi4kCVUEFtQFM5X.jpg'}]","[{'credit_id': '52fe43e2c3a36847f8076355', 'department': 'Directing', 'gender': 2, 'id': 7467, 'job': 'Director', 'name': 'David Fincher', 'profile_path': '/dcBHejOsKvzVZVozWJAPzYthb8X.jpg'}]",4922
"[{'cast_id': 12, 'character': 'Narrator', 'credit_id': '52fe4c229251416c910f1115', 'gender': 2, 'id': 1040012, 'name': 'Knox Manning', 'order': 0, 'profile_path': None}, {'cast_id': 13, 'character': 'Bit Role', 'credit_id': '52fe4c229251416c910f1119', 'gender': 2, 'id': 14454, 'name': 'Murray Alper', 'order': 1, 'profile_path': '/gt2IIpoK6M8YVgmTrqV6A3dDz7j.jpg'}, {'cast_id': 14, 'character': 'Himself - in Railway Carriage with Huntziger (archive footage)', 'credit_id': '52fe4c239251416c910f111d', 'gender': 0, 'id': 1141811, 'name': 'General Bergeret', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4c229251416c910f10d5', 'department': 'Directing', 'gender': 0, 'id': 2662, 'job': 'Director', 'name': 'Frank Capra', 'profile_path': '/hvPrtfKnJs9arck1zKGnG8uRkBC.jpg'}]",159849
"[{'cast_id': 8, 'character': 'Claus Schenk Graf von Stauffenberg', 'credit_id': '52fe4346c3a36847f8047a79', 'gender': 2, 'id': 500, 'name': 'Tom Cruise', 'order': 0, 'profile_path': '/3oWEuo0e8Nx8JvkqYCDec2iMY6K.jpg'}, {'cast_id': 9, 'character': 'Nina Schenk Gräfin von Stauffenberg', 'credit_id': '52fe4346c3a36847f8047a7d', 'gender': 1, 'id': 23229, 'name': 'Carice van Houten', 'order': 1, 'profile_path': '/u6iV3URlvP8P7bjFE8AMScsk8pW.jpg'}, {'cast_id': 10, 'character': 'Henning von Tresckow', 'credit_id': '52fe4346c3a36847f8047a81', 'gender': 2, 'id': 11181, 'name': 'Kenneth Branagh', 'order': 2, 'profile_path': '/bmpGjbqvAVNOK3ggiuET2Jl96tZ.jpg'}]","[{'credit_id': '52fe4346c3a36847f8047a51', 'department': 'Directing', 'gender': 2, 'id': 9032, 'job': 'Director', 'name': 'Bryan Singer', 'profile_path': '/to8mWJabPoWkphkbYKoutCVSj06.jpg'}]",2253
"[{'cast_id': 14, 'character': 'Ben', 'credit_id': '52fe4469c3a36847f809469d', 'gender': 2, 'id': 51484, 'name': 'Greg Timmermans', 'order': 0, 'profile_path': '/uhGKwCEbz0niy1e8UU9x0jTeNF0.jpg'}, {'cast_id': 15, 'character': 'Scarlite', 'credit_id': '52fe4469c3a36847f80946a1', 'gender': 1, 'id': 51485, 'name': 'Laura Verlinden', 'order': 1, 'profile_path': '/oXJQIBhZD42vINxaPoPsh8Hcui7.jpg'}, {'cast_id': 16, 'character': 'Moeder', 'credit_id': '52fe4469c3a36847f80946a5', 'gender': 0, 'id': 51487, 'name': 'Marijke Pinoy', 'order': 2, 'profile_path': '/hXIsbjNYN1ZInEttaxG8dgRDgQp.jpg'}]","[{'credit_id': '52fe4469c3a36847f8094669', 'department': 'Directing', 'gender': 0, 'id': 51470, 'job': 'Director', 'name': 'Nic Balthazar', 'profile_path': None}]",6936
"[{'cast_id': 2, 'character': 'Frank Wheeler', 'credit_id': '52fe43afc3a36847f8067929', 'gender': 2, 'id': 6193, 'name': 'Leonardo DiCaprio', 'order': 0, 'profile_path': '/jToSMocaCaS5YnuOJVqQ7S7pr4Q.jpg'}, {'cast_id': 3, 'character': 'April Wheeler', 'credit_id': '52fe43afc3a36847f806792d', 'gender': 1, 'id': 204, 'name': 'Kate Winslet', 'order': 1, 'profile_path': '/w8wjPbS24vPErNeYhAvtbyAUBMd.jpg'}, {'cast_id': 8, 'character': 'John Givings', 'credit_id': '52fe43afc3a36847f8067941', 'gender': 2, 'id': 335, 'name': 'Michael Shannon', 'order': 2, 'profile_path': '/5yGCJ6znHM96zTfW2LNP6uPPDCZ.jpg'}]","[{'credit_id': '52fe43afc3a36847f8067925', 'department': 'Directing', 'gender': 2, 'id': 39, 'job': 'Director', 'name': 'Sam Mendes', 'profile_path': '/5z89X9rB76JDblqMQ52fviwXxAN.jpg'}]",4148
"[{'cast_id': 11, 'character': 'Jesse Stone', 'credit_id': '52fe44599251416c9100d98b', 'gender': 2, 'id': 15112, 'name': 'Tom Selleck', 'order': 0, 'profile_path': '/jCnmP0qYpCwWdVlZM4j9VNugmTj.jpg'}, {'cast_id': 12, 'character': 'Hastings Hathaway', 'credit_id': '52fe44599251416c9100d98f', 'gender': 2, 'id': 3712, 'name': 'Saul Rubinek', 'order': 1, 'profile_path': '/1gsXmCmJIegqK0U8dwLz005UM0.jpg'}, {'cast_id': 13, 'character': 'Molly Crane', 'credit_id': '52fe44599251416c9100d993', 'gender': 1, 'id': 19492, 'name': 'Viola Davis', 'order': 2, 'profile_path': '/9nhqKVGA09DLeZqsvWVoNeTRlRQ.jpg'}]","[{'credit_id': '52fe44599251416c9100d97b', 'department': 'Directing', 'gender': 2, 'id': 57895, 'job': 'Director', 'name': 'Robert Harmon', 'profile_path': None}]",31047
"[{'cast_id': 2, 'character': 'Villmar', 'credit_id': '52fe44c8c3a36847f80a9e21', 'gender': 0, 'id': 115918, 'name': 'Villmar Björkman', 'order': 0, 'profile_path': None}, {'cast_id': 3, 'character': 'Linnea', 'credit_id': '52fe44c8c3a36847f80a9e25', 'gender': 0, 'id': 76894, 'name': 'Linnea Cart-Lamy', 'order': 1, 'profile_path': None}, {'cast_id': 4, 'character': 'Leif', 'credit_id': '52fe44c8c3a36847f80a9e29', 'gender': 0, 'id': 115919, 'name': 'Leif Edlund', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe44c8c3a36847f80a9e1d', 'department': 'Directing', 'gender': 2, 'id': 56370, 'job': 'Director', 'name': 'Ruben Östlund', 'profile_path': '/nWNVq8U9u1EWFR1Eg85Z14BPGZu.jpg'}]",8927
"[{'cast_id': 3, 'character': 'The Boy', 'credit_id': '52fe486bc3a36847f8166373', 'gender': 2, 'id': 88953, 'name': 'Harold Lloyd', 'order': 0, 'profile_path': '/aE1pPjEoYOVeG9BtqoYkKePzgCd.jpg'}, {'cast_id': 4, 'character': 'His Friend', 'credit_id': '52fe486bc3a36847f8166377', 'gender': 0, 'id': 148423, 'name': 'Roy Brooks', 'order': 1, 'profile_path': None}, {'cast_id': 5, 'character': 'The Girl', 'credit_id': '52fe486bc3a36847f816637b', 'gender': 1, 'id': 88954, 'name': 'Mildred Davis', 'order': 2, 'profile_path': '/zchyBt9IOats4aok2TM6ITygfRB.jpg'}]","[{'credit_id': '52fe486bc3a36847f8166369', 'department': 'Directing', 'gender': 2, 'id': 33223, 'job': 'Director', 'name': 'Hal Roach', 'profile_path': '/6VQIciKwBUsoJGDBlnIMV2iS4Cm.jpg'}]",53519
"[{'cast_id': 2, 'character': 'Raymond Moffat', 'credit_id': '52fe49d69251416c910ba5b9', 'gender': 0, 'id': 1209261, 'name': 'Roy Jefferson', 'order': 0, 'profile_path': None}, {'cast_id': 3, 'character': 'Ned Tiese', 'credit_id': '52fe49d69251416c910ba5bd', 'gender': 2, 'id': 182809, 'name': 'Le Tari', 'order': 1, 'profile_path': None}, {'cast_id': 4, 'character': 'Junior Moffat', 'credit_id': '52fe49d69251416c910ba5c1', 'gender': 0, 'id': 169702, 'name': 'Haskell V. Anderson III', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe49d69251416c910ba5b5', 'department': 'Directing', 'gender': 0, 'id': 63264, 'job': 'Director', 'name': 'Bill Berry', 'profile_path': None}]",87790
"[{'cast_id': 2, 'character': 'Clint Tollinger', 'credit_id': '52fe4517c3a368484e047f89', 'gender': 2, 'id': 10158, 'name': 'Robert Mitchum', 'order': 0, 'profile_path': '/q8imDThRFNQnfyRxadlBrKzGp4u.jpg'}, {'cast_id': 3, 'character': 'Nelly Bain', 'credit_id': '52fe4517c3a368484e047f8d', 'gender': 1, 'id': 20418, 'name': 'Jan Sterling', 'order': 1, 'profile_path': '/eeWVkgt1f4xjzhrei6ctkkSGdb4.jpg'}, {'cast_id': 4, 'character': 'Stella Atkins', 'credit_id': '52fe4517c3a368484e047f91', 'gender': 1, 'id': 96161, 'name': 'Karen Sharpe', 'order': 2, 'profile_path': '/M5iANH813yU2ezh2BqERMoNA3G.jpg'}]","[{'credit_id': '52fe4517c3a368484e047f85', 'department': 'Directing', 'gender': 2, 'id': 96159, 'job': 'Director', 'name': 'Richard Wilson', 'profile_path': None}]",26758
"[{'cast_id': 4, 'character': 'Alfred Salteena', 'credit_id': '52fe4899c3a36847f81702a9', 'gender': 2, 'id': 388, 'name': 'Jim Broadbent', 'order': 0, 'profile_path': '/50TV6UKJKjmqdn1GQNuuCIYHLzP.jpg'}, {'cast_id': 5, 'character': 'Lord Bernard Clark', 'credit_id': '52fe4899c3a36847f81702ad', 'gender': 2, 'id': 41419, 'name': 'Hugh Laurie', 'order': 1, 'profile_path': '/3qCmEHtq5fBW8dbzsYDSy16Zqb0.jpg'}, {'cast_id': 6, 'character': 'Ethel Monticue', 'credit_id': '52fe4899c3a36847f81702b1', 'gender': 1, 'id': 8442, 'name': 'Lyndsey Marshal', 'order': 2, 'profile_path': '/8wk9WxgJXAPnDFhZLh7EOTOHqsW.jpg'}]","[{'credit_id': '52fe4899c3a36847f8170299', 'department': 'Directing', 'gender': 2, 'id': 11343, 'job': 'Director', 'name': 'David Yates', 'profile_path': '/sCjOa6Yt5o4YeyB7t8LZwNVvtSw.jpg'}]",54406
"[{'cast_id': 1005, 'character': 'Denning', 'credit_id': '52fe45769251416c910332a1', 'gender': 2, 'id': 58942, 'name': 'Will Beinbrink', 'order': 0, 'profile_path': '/ppLJLsXKF8PsxuiVKx194M4GuNW.jpg'}, {'cast_id': 1006, 'character': 'Smoker', 'credit_id': '52fe45769251416c910332a5', 'gender': 0, 'id': 937397, 'name': 'Brian Bogulski', 'order': 1, 'profile_path': None}, {'cast_id': 1007, 'character': 'Rex', 'credit_id': '52fe45769251416c910332a9', 'gender': 0, 'id': 937398, 'name': 'Jay Brothers', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe45769251416c91033285', 'department': 'Directing', 'gender': 0, 'id': 937392, 'job': 'Director', 'name': 'Oktay Ortabasi', 'profile_path': None}]",34696
"[{'cast_id': 3, 'character': 'Esma', 'credit_id': '52fe4237c3a36847f800cc23', 'gender': 1, 'id': 4635, 'name': 'Mirjana Karanović', 'order': 0, 'profile_path': '/rFnxxJrRCNYNj6UsJu7xWo8O9IR.jpg'}, {'cast_id': 4, 'character': 'Sara', 'credit_id': '52fe4237c3a36847f800cc27', 'gender': 1, 'id': 4636, 'name': 'Luna Mijovic', 'order': 1, 'profile_path': '/sJeVbNu39nFHrwFmaowevChUeth.jpg'}, {'cast_id': 5, 'character': 'Pelda', 'credit_id': '52fe4237c3a36847f800cc2b', 'gender': 2, 'id': 4637, 'name': 'Leon Lučev', 'order': 2, 'profile_path': '/szgSFL5uJOZkyMLQhtaOLmnRjkQ.jpg'}]","[{'credit_id': '52fe4237c3a36847f800cc19', 'department': 'Directing', 'gender': 1, 'id': 4634, 'job': 'Director', 'name': 'Jasmila Zbanic', 'profile_path': '/2HRjLhFGuKRxLrbfcEtCEiAQPJA.jpg'}]",317
"[{'cast_id': 28, 'character': ""Mo 'Silvertongue' Folchart"", 'credit_id': '52fe434cc3a36847f8049b5f', 'gender': 2, 'id': 18269, 'name': 'Brendan Fraser', 'order': 0, 'profile_path': '/n8VOWXp94nhIEo5nS9o6bOpUHiN.jpg'}, {'cast_id': 26, 'character': 'Resa', 'credit_id': '52fe434cc3a36847f8049b57', 'gender': 1, 'id': 7055, 'name': 'Sienna Guillory', 'order': 1, 'profile_path': '/pWyLeJCldGteBbSu9FhC0ef5LZx.jpg'}, {'cast_id': 19, 'character': 'Capricorn', 'credit_id': '52fe434cc3a36847f8049b3b', 'gender': 2, 'id': 1333, 'name': 'Andy Serkis', 'order': 2, 'profile_path': '/nQRsxFveJaUIlZ4GYWDe9uJ6u2f.jpg'}]","[{'credit_id': '52fe434cc3a36847f8049ad1', 'department': 'Directing', 'gender': 2, 'id': 1978, 'job': 'Director', 'name': 'Iain Softley', 'profile_path': '/citetzG3VlJ402NcaWicUHffxfl.jpg'}]",2309
