genres,id,title
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",31040,The Situation
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2977,Becoming Jane
"[{'id': 18, 'name': 'Drama'}]",5413,Omagh
"[{'id': 18, 'name': 'Drama'}]",27919,The Second Chance
"[{'id': 18, 'name': 'Drama'}]",2355,Reign Over Me
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7485,Shooter
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1273,TMNT
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4657,Jindabyne
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27263,The Tall Target
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",8199,Dreamland
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",56474,Philanthropy
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5177,Dark Horse
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8270,The Lookout
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1683,The Reaping
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1267,Meet the Robinsons
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1272,Sunshine
"[{'id': 18, 'name': 'Drama'}]",1590,Copying Beethoven
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7183,Perfect Stranger
"[{'id': 12, 'name': 'Adventure'}]",1534,Pathfinder
"[{'id': 18, 'name': 'Drama'}]",118536,The Private Affairs of Bel Ami
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32627,The MacKintosh Man
"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1407,La Vie en Rose
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1441,The Contract
"[{'id': 53, 'name': 'Thriller'}]",6145,Fracture
"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1987,Benny's Video
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",1268,Mr. Bean's Holiday
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",559,Spider-Man 3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1950,Lucky You
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4977,Paprika
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27904,Syndromes and a Century
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2269,Day Watch
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1919,Away from Her
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4964,Knocked Up
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2976,Hairspray
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",8421,Zidane - A 21st Century Portrait
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1562,28 Weeks Later
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",810,Shrek the Third
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",5723,Once
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",285,Pirates of the Caribbean: At World's End
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3432,Mr. Brooks
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1872,Rise: Blood Hunter
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",50153,The Man from Planet X
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5488,"I'm a Cyborg, But That's OK"
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8748,Eagle vs Shark
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3489,88 Minutes
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",298,Ocean's Thirteen
"[{'id': 35, 'name': 'Comedy'}]",2241,Sun Alley
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1990,Paranoid Park
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",170261,The Legend of Sleepy Hollow
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1979,Fantastic 4: Rise of the Silver Surfer
"[{'id': 99, 'name': 'Documentary'}]",45664,Who the #$&% Is Jackson Pollock?
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1991,Death Proof
"[{'id': 18, 'name': 'Drama'}]",33294,In Your Hands
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",25875,Silk
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2748,Journey to Italy
"[{'id': 18, 'name': 'Drama'}]",54934,Swoon
"[{'id': 99, 'name': 'Documentary'}]",2359,Sicko
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",442,Popular Music
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",43836,The Man in the Iron Mask
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1988,A Mighty Heart
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3021,1408
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2196,Death at a Funeral
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1571,Live Free or Die Hard
"[{'id': 35, 'name': 'Comedy'}]",2959,License to Wed
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6022,Evening
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2698,Evan Almighty
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1858,Transformers
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",675,Harry Potter and the Order of the Phoenix
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3563,I Now Pronounce You Chuck & Larry
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",26185,McQ
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27683,The Last Time
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",4688,Across the Universe
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",27359,Brand Upon the Brain! A Remembrance in 12 Chapters
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",101897,Boris and Natasha
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",81847,The Dawn Patrol
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",32444,Dorian Blues
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",2270,Stardust
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",757,Murder Most Foul
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",35,The Simpsons Movie
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5857,I Know Who Killed Me
"[{'id': 35, 'name': 'Comedy'}]",3638,No Reservations
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6589,Underdog
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8669,Charlie Bartlett
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2503,The Bourne Ultimatum
[],155386,La Sierra
"[{'id': 35, 'name': 'Comedy'}]",4516,My Best Friend
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",8141,You Kill Me
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",59995,Wild Tigers I Have Known
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1721,All the Way Boys
"[{'id': 35, 'name': 'Comedy'}]",8363,Superbad
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",4658,Arctic Tale
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",5956,Joshua
"[{'id': 18, 'name': 'Drama'}]",6535,Talk to Me
"[{'id': 18, 'name': 'Drama'}]",1127,Princesses
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",1393,The Cave of the Yellow Dog
"[{'id': 18, 'name': 'Drama'}]",2701,Abraham
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5174,Rush Hour 3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3542,Lady Chatterley
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4349,The Kingdom
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4858,The Invasion
"[{'id': 27, 'name': 'Horror'}]",2082,Halloween
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1845,2 Days in Paris
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",6609,Keoma
"[{'id': 18, 'name': 'Drama'}]",81700,The Wool Cap
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2335,Taxi 4
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4351,Bordertown
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2882,Hunting and Gathering
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",6916,"Watch Out, We're Mad"
"[{'id': 18, 'name': 'Drama'}]",84242,Stories of Lost Souls
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1992,Planet Terror
"[{'id': 37, 'name': 'Western'}]",5176,3:10 to Yuma
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4141,Shoot 'Em Up
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4347,Atonement
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",523,Requiem
"[{'id': 18, 'name': 'Drama'}]",2009,"4 Months, 3 Weeks and 2 Days"
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3469,Far from the Madding Crowd
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4413,The Brave One
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6973,In the Valley of Elah
"[{'id': 18, 'name': 'Drama'}]",7913,Rang De Basanti
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",77210,Design for Living
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4629,December Boys
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",5353,The Hunting Party
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2252,Eastern Promises
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6641,Love and Other Disasters
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",5915,Into the Wild
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4588,"Lust, Caution"
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2728,Postal
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",2274,The Seeker: The Dark Is Rising
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",7211,Dan in Real Life
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4538,The Darjeeling Limited
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2001,We Own the Night
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",4517,Elizabeth: The Golden Age
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",4566,Michael Clayton
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4520,Sleuth
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6615,Lars and the Real Girl
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4513,30 Days of Night
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5125,Rendition
"[{'id': 18, 'name': 'Drama'}]",3877,Things We Lost in the Fire
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8954,Reservation Road
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4771,Gone Baby Gone
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",4512,The Assassination of Jesse James by the Coward Robert Ford
"[{'id': 99, 'name': 'Documentary'}]",84972,Chronicle of a Summer
"[{'id': 18, 'name': 'Drama'}]",1922,Irina Palm
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",84567,Between Heaven and Hell
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",2011,Persepolis
"[{'id': 18, 'name': 'Drama'}]",5708,Control
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5951,The Jane Austen Book Club
"[{'id': 99, 'name': 'Documentary'}]",114033,...And the Pursuit of Happiness
"[{'id': 35, 'name': 'Comedy'}]",33688,Jonny Vang
[],90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll"
"[{'id': 99, 'name': 'Documentary'}]",27827,Manufacturing Dissent
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",3603,Black Sheep
"[{'id': 18, 'name': 'Drama'}]",2014,The Edge of Heaven
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",663,Saw IV
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",27276,Gemini
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",95560,The Monster Walks
"[{'id': 28, 'name': 'Action'}]",48301,Return to the 36th Chamber
"[{'id': 18, 'name': 'Drama'}]",2015,Secret Sunshine
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",7347,Elite Squad
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5718,King of California
"[{'id': 18, 'name': 'Drama'}]",5126,Martian Child
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",4982,American Gangster
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",5559,Bee Movie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",25755,Citizen Dog
"[{'id': 18, 'name': 'Drama'}]",2013,The Diving Bell and the Butterfly
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6977,No Country for Old Men
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4953,Be Kind Rewind
"[{'id': 99, 'name': 'Documentary'}, {'id': 10749, 'name': 'Romance'}]",26336,Crazy Love
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5123,August Rush
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",53827,The Dawn Rider
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",5817,"You, the Living"
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",43987,No Mercy for the Rude
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4515,Lions for Lambs
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5375,Fred Claus
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",2310,Beowulf
"[{'id': 35, 'name': 'Comedy'}]",2284,Mr. Magorium's Wonder Emporium
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6639,Love in the Time of Cholera
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4723,Southland Tales
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5876,The Mist
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",4523,Enchanted
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1620,Hitman
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",2268,The Golden Compass
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6479,I Am Legend
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",6477,Alvin and the Chipmunks
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",7249,Futurama: Bender's Big Score
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",3902,I'm Not There.
"[{'id': 18, 'name': 'Drama'}]",8272,The Savages
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6537,The Orphanage
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7326,Juno
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",1874,Goodbye Bafana
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1989,My Blueberry Nights
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4946,The Swimming Pool
"[{'id': 18, 'name': 'Drama'}]",64942,Mary
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7350,The Bucket List
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",26600,Between Two Worlds
"[{'id': 18, 'name': 'Drama'}]",7979,The Kite Runner
[],157373,Commune
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6637,National Treasure: Book of Secrets
"[{'id': 18, 'name': 'Drama'}]",7345,There Will Be Blood
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6538,Charlie Wilson's War
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",440,Aliens vs Predator: Requiem
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6575,Walk Hard: The Dewey Cox Story
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6076,Rabbit Without Ears
"[{'id': 35, 'name': 'Comedy'}]",111854,Chicks With Sticks
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1488,Mongolian Ping Pong
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",54318,The Water Horse
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6023,P.S. I Love You
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",26990,The Perfect Holiday
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6557,27 Dresses
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",60141,Lavoura Arcaica
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4787,Cassandra's Dream
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",33358,The Mostly Unfabulous Social Life of Ethan Green
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5259,The Band's Visit
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",8329,[REC]
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2312,In the Name of the King: A Dungeon Siege Tale
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",7191,Cloverfield
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4170,Trade
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8875,Timber Falls
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3575,The Return of Doctor X
"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",32716,3 Bad Men
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6933,One Missed Call
